Datetime,Temp,Wind_dir,Wind_speed,Prec,Dew_point
2014010100,-2.2,140.0,2.0,0.0,-12.5
2014010101,1.6,200.0,1.7,0.0,-12.7
2014010102,5.4,260.0,1.3,0.0,-13.0
2014010103,9.2,320.0,1.0,0.0,-13.2
2014010104,10.1,296.7,1.7,0.0,-13.4
2014010105,11.0,273.3,2.3,0.0,-13.7
2014010106,11.9,250.0,3.0,0.0,-13.9
2014010107,11.0,233.3,2.7,0.0,-13.5
2014010108,10.0,216.7,2.3,0.0,-13.1
2014010109,9.1,200.0,2.0,0.0,-12.7
2014010110,7.0,216.7,1.7,0.0,-12.6
2014010111,4.9,233.3,1.3,0.0,-12.4
2014010112,2.8,250.0,1.0,0.0,-12.3
2014010113,2.2,233.3,1.0,0.0,-12.1
2014010114,1.5,216.7,1.0,0.0,-12.0
2014010115,0.9,200.0,1.0,0.0,-11.8
2014010116,-0.1,223.3,1.0,0.0,-11.5
2014010117,-1.2,246.7,1.0,0.0,-11.3
2014010118,-2.2,270.0,1.0,0.0,-11.0
2014010119,-1.8,203.3,1.3,0.0,-10.8
2014010120,-1.3,136.7,1.7,0.0,-10.5
2014010121,-0.9,70.0,2.0,0.0,-10.3
2014010122,-1.4,60.0,1.7,0.0,-9.0
2014010123,-1.8,50.0,1.3,0.0,-7.8
2014010200,-2.3,40.0,1.0,0.0,-6.5
2014010201,-0.4,50.0,1.7,0.0,-6.5
2014010202,1.4,60.0,2.3,0.0,-6.4
2014010203,3.3,70.0,3.0,0.0,-6.4
2014010204,4.4,76.7,2.7,0.0,-6.2
2014010205,5.6,83.3,2.3,0.0,-6.1
2014010206,6.7,90.0,2.0,0.0,-5.9
2014010207,6.3,126.7,2.0,0.0,-6.1
2014010208,5.8,163.3,2.0,0.0,-6.3
2014010209,5.4,200.0,2.0,0.0,-6.5
2014010210,4.2,230.0,1.5,0.0,-6.5
2014010211,3.1,260.0,1.0,0.0,-6.4
2014010212,1.9,290.0,0.5,0.0,-6.4
2014010213,1.2,193.3,0.3,0.0,-6.3
2014010214,0.4,96.7,0.2,0.0,-6.2
2014010215,-0.3,0.0,0.0,0.0,-6.1
2014010216,1.1,106.7,0.7,0.0,-6.9
2014010217,2.4,213.3,1.3,0.0,-7.8
2014010218,3.8,320.0,2.0,0.0,-8.6
2014010219,4.4,333.3,3.0,0.0,-10.2
2014010220,5.1,346.7,4.0,0.0,-11.7
2014010221,5.7,360.0,5.0,0.0,-13.3
2014010222,5.2,353.3,4.7,0.0,-13.4
2014010223,4.8,346.7,4.3,0.0,-13.4
2014010300,4.3,340.0,4.0,0.0,-13.5
2014010301,5.1,346.7,4.0,0.0,-13.4
2014010302,5.8,353.3,4.0,0.0,-13.2
2014010303,6.6,360.0,4.0,0.0,-13.1
2014010304,7.2,246.7,3.3,0.0,-13.4
2014010305,7.7,133.3,2.7,0.0,-13.7
2014010306,8.3,20.0,2.0,0.0,-14.0
2014010307,7.6,43.3,2.0,0.0,-13.8
2014010308,6.9,66.7,2.0,0.0,-13.6
2014010309,6.2,90.0,2.0,0.0,-13.4
2014010310,4.5,150.0,1.7,0.0,-12.9
2014010311,2.8,210.0,1.3,0.0,-12.5
2014010312,1.1,270.0,1.0,0.0,-12.0
2014010313,0.9,240.0,1.7,0.0,-10.5
2014010314,0.7,210.0,2.3,0.0,-9.0
2014010315,0.5,180.0,3.0,0.0,-7.5
2014010316,-0.3,133.3,2.3,0.0,-6.7
2014010317,-1.0,86.7,1.7,0.0,-5.8
2014010318,-1.8,40.0,1.0,0.0,-5.0
2014010319,-2.5,33.3,1.0,0.0,-5.5
2014010320,-3.2,26.7,1.0,0.0,-5.9
2014010321,-3.9,20.0,1.0,0.0,-6.4
2014010322,-4.0,36.7,1.0,0.0,-6.5
2014010323,-4.1,53.3,1.0,0.0,-6.6
2014010400,-4.2,70.0,1.0,0.0,-6.7
2014010401,-2.9,60.0,1.3,0.0,-6.0
2014010402,-1.7,50.0,1.7,0.0,-5.3
2014010403,-0.4,40.0,2.0,0.0,-4.6
2014010404,0.3,50.0,2.0,0.0,-4.8
2014010405,1.0,60.0,2.0,0.0,-5.0
2014010406,1.7,70.0,2.0,0.0,-5.2
2014010407,1.7,53.3,1.7,0.0,-5.5
2014010408,1.6,36.7,1.3,0.0,-5.7
2014010409,1.6,20.0,1.0,0.0,-6.0
2014010410,0.8,26.7,1.0,0.0,-5.7
2014010411,-0.0,33.3,1.0,0.0,-5.3
2014010412,-0.8,40.0,1.0,0.0,-5.0
2014010413,-1.3,56.7,1.0,0.0,-5.2
2014010414,-1.8,73.3,1.0,0.0,-5.4
2014010415,-2.3,90.0,1.0,0.0,-5.6
2014010416,-2.4,90.0,1.0,0.0,-5.7
2014010417,-2.6,90.0,1.0,0.0,-5.9
2014010418,-2.7,90.0,1.0,0.0,-6.0
2014010419,-3.7,60.0,0.7,0.0,-6.7
2014010420,-4.7,30.0,0.3,0.0,-7.4
2014010421,-5.7,0.0,0.0,0.0,-8.1
2014010422,-3.7,120.0,1.3,0.0,-9.1
2014010423,-1.8,240.0,2.7,0.0,-10.2
2014010500,0.2,360.0,4.0,0.0,-11.2
2014010501,1.4,253.3,3.3,0.0,-11.3
2014010502,2.5,146.7,2.7,0.0,-11.4
2014010503,3.7,40.0,2.0,0.0,-11.5
2014010504,4.4,40.0,2.3,0.0,-11.7
2014010505,5.1,40.0,2.7,0.0,-12.0
2014010506,5.8,40.0,3.0,0.0,-12.2
2014010507,5.4,63.3,2.7,0.0,-12.3
2014010508,4.9,86.7,2.3,0.0,-12.3
2014010509,4.5,110.0,2.0,0.0,-12.4
2014010510,3.4,140.0,2.0,0.0,-12.1
2014010511,2.4,170.0,2.0,0.0,-11.8
2014010512,1.3,200.0,2.0,0.0,-11.5
2014010513,0.2,206.7,2.0,0.0,-9.4
2014010514,-0.8,213.3,2.0,0.0,-7.2
2014010515,-1.9,220.0,2.0,0.0,-5.1
2014010516,-1.6,170.0,2.0,0.0,-4.7
2014010517,-1.4,120.0,2.0,0.0,-4.3
2014010518,-1.1,70.0,2.0,0.0,-3.9
2014010519,-1.1,76.7,1.7,0.0,-3.9
2014010520,-1.2,83.3,1.3,0.0,-3.9
2014010521,-1.2,90.0,1.0,0.0,-3.9
2014010522,-1.1,113.3,1.0,0.0,-4.0
2014010523,-1.0,136.7,1.0,0.0,-4.0
2014010600,-0.9,160.0,1.0,0.0,-4.1
2014010601,-0.9,173.3,1.3,0.0,-4.0
2014010602,-0.8,186.7,1.7,0.0,-3.9
2014010603,-0.8,200.0,2.0,0.0,-3.8
2014010604,-0.6,193.3,2.0,0.0,-4.1
2014010605,-0.4,186.7,2.0,0.0,-4.3
2014010606,-0.2,180.0,2.0,0.0,-4.6
2014010607,-0.3,173.3,1.7,0.0,-4.8
2014010608,-0.3,166.7,1.3,0.0,-5.0
2014010609,-0.4,160.0,1.0,0.0,-5.2
2014010610,-0.6,130.0,1.0,0.0,-5.0
2014010611,-0.8,100.0,1.0,0.0,-4.9
2014010612,-1.0,70.0,1.0,0.0,-4.7
2014010613,-0.9,70.0,1.0,0.0,-4.7
2014010614,-0.7,70.0,1.0,0.0,-4.7
2014010615,-0.6,70.0,1.0,0.0,-4.7
2014010616,-1.0,70.0,1.0,0.0,-4.7
2014010617,-1.3,70.0,1.0,0.0,-4.7
2014010618,-1.7,70.0,1.0,0.0,-4.7
2014010619,-1.9,70.0,1.0,0.0,-4.7
2014010620,-2.1,70.0,1.0,0.0,-4.6
2014010621,-2.3,70.0,1.0,0.0,-4.6
2014010622,-2.0,60.0,1.3,0.0,-4.6
2014010623,-1.7,50.0,1.7,0.0,-4.6
2014010700,-1.4,40.0,2.0,0.0,-4.6
2014010701,0.1,33.3,2.7,0.0,-6.5
2014010702,1.6,26.7,3.3,0.0,-8.3
2014010703,3.1,20.0,4.0,0.0,-10.2
2014010704,3.6,26.7,4.0,0.0,-10.9
2014010705,4.2,33.3,4.0,0.0,-11.6
2014010706,4.7,40.0,4.0,0.0,-12.3
2014010707,4.5,33.3,3.3,0.0,-12.5
2014010708,4.2,26.7,2.7,0.0,-12.7
2014010709,4.0,20.0,2.0,0.0,-12.9
2014010710,3.8,26.7,2.7,0.0,-15.0
2014010711,3.7,33.3,3.3,0.0,-17.2
2014010712,3.5,40.0,4.0,0.0,-19.3
2014010713,2.6,33.3,3.7,0.0,-20.5
2014010714,1.8,26.7,3.3,0.0,-21.6
2014010715,0.9,20.0,3.0,0.0,-22.8
2014010716,0.4,20.0,3.3,0.0,-22.8
2014010717,-0.1,20.0,3.7,0.0,-22.7
2014010718,-0.6,20.0,4.0,0.0,-22.7
2014010719,-1.1,20.0,4.3,0.0,-22.3
2014010720,-1.7,20.0,4.7,0.0,-22.0
2014010721,-2.2,20.0,5.0,0.0,-21.6
2014010722,-2.7,20.0,4.7,0.0,-21.0
2014010723,-3.1,20.0,4.3,0.0,-20.5
2014010800,-3.6,20.0,4.0,0.0,-19.9
2014010801,-3.0,126.7,4.3,0.0,-20.0
2014010802,-2.3,233.3,4.7,0.0,-20.0
2014010803,-1.7,340.0,5.0,0.0,-20.1
2014010804,-1.0,340.0,5.0,0.0,-20.9
2014010805,-0.3,340.0,5.0,0.0,-21.7
2014010806,0.4,340.0,5.0,0.0,-22.5
2014010807,0.1,333.3,4.3,0.0,-23.0
2014010808,-0.3,326.7,3.7,0.0,-23.6
2014010809,-0.6,320.0,3.0,0.0,-24.1
2014010810,-1.0,310.0,2.7,0.0,-23.7
2014010811,-1.3,300.0,2.3,0.0,-23.3
2014010812,-1.7,290.0,2.0,0.0,-22.9
2014010813,-1.9,290.0,1.7,0.0,-22.5
2014010814,-2.2,290.0,1.3,0.0,-22.2
2014010815,-2.4,290.0,1.0,0.0,-21.8
2014010816,-2.6,290.0,1.3,0.0,-21.6
2014010817,-2.9,290.0,1.7,0.0,-21.5
2014010818,-3.1,290.0,2.0,0.0,-21.3
2014010819,-3.4,300.0,2.0,0.0,-22.9
2014010820,-3.7,310.0,2.0,0.0,-24.5
2014010821,-4.0,320.0,2.0,0.0,-26.1
2014010822,-4.2,333.3,2.7,0.0,-26.1
2014010823,-4.4,346.7,3.3,0.0,-26.0
2014010900,-4.6,360.0,4.0,0.0,-26.0
2014010901,-3.6,336.7,3.7,0.0,-26.2
2014010902,-2.7,313.3,3.3,0.0,-26.3
2014010903,-1.7,290.0,3.0,0.0,-26.5
2014010904,-1.0,260.0,3.0,0.0,-26.6
2014010905,-0.3,230.0,3.0,0.0,-26.6
2014010906,0.4,200.0,3.0,0.0,-26.7
2014010907,-0.3,200.0,2.7,0.0,-25.0
2014010908,-1.0,200.0,2.3,0.0,-23.4
2014010909,-1.7,200.0,2.0,0.0,-21.7
2014010910,-2.2,193.3,2.0,0.0,-21.6
2014010911,-2.8,186.7,2.0,0.0,-21.6
2014010912,-3.3,180.0,2.0,0.0,-21.5
2014010913,-3.9,180.0,1.7,0.0,-21.5
2014010914,-4.5,180.0,1.3,0.0,-21.6
2014010915,-5.1,180.0,1.0,0.0,-21.6
2014010916,-6.5,166.7,1.0,0.0,-21.3
2014010917,-7.9,153.3,1.0,0.0,-21.0
2014010918,-9.3,140.0,1.0,0.0,-20.7
2014010919,-9.5,93.3,0.7,0.0,-20.0
2014010920,-9.6,46.7,0.3,0.0,-19.4
2014010921,-9.8,0.0,0.0,0.0,-18.7
2014010922,-9.4,23.3,0.3,0.0,-18.8
2014010923,-8.9,46.7,0.7,0.0,-19.0
2014011000,-8.5,70.0,1.0,0.0,-19.1
2014011001,-6.5,53.3,1.3,0.0,-20.0
2014011002,-4.4,36.7,1.7,0.0,-20.9
2014011003,-2.4,20.0,2.0,0.0,-21.8
2014011004,-0.7,86.7,2.0,0.0,-22.2
2014011005,0.9,153.3,2.0,0.0,-22.7
2014011006,2.6,220.0,2.0,0.0,-23.1
2014011007,1.9,220.0,2.0,0.0,-22.4
2014011008,1.2,220.0,2.0,0.0,-21.8
2014011009,0.5,220.0,2.0,0.0,-21.1
2014011010,-0.4,213.3,1.7,0.0,-20.1
2014011011,-1.2,206.7,1.3,0.0,-19.2
2014011012,-2.1,200.0,1.0,0.0,-18.2
2014011013,-2.8,193.3,1.0,0.0,-18.1
2014011014,-3.4,186.7,1.0,0.0,-18.1
2014011015,-4.1,180.0,1.0,0.0,-18.0
2014011016,-5.3,120.0,0.7,0.0,-17.8
2014011017,-6.6,60.0,0.3,0.0,-17.6
2014011018,-7.8,0.0,0.0,0.0,-17.4
2014011019,-7.9,13.3,0.3,0.0,-16.9
2014011020,-8.0,26.7,0.7,0.0,-16.5
2014011021,-8.1,40.0,1.0,0.0,-16.0
2014011022,-7.9,80.0,1.0,0.0,-15.6
2014011023,-7.6,120.0,1.0,0.0,-15.3
2014011100,-7.4,160.0,1.0,0.0,-14.9
2014011101,-4.5,166.7,1.0,0.0,-15.6
2014011102,-1.7,173.3,1.0,0.0,-16.4
2014011103,1.2,180.0,1.0,0.0,-17.1
2014011104,2.0,186.7,1.7,0.0,-17.3
2014011105,2.9,193.3,2.3,0.0,-17.6
2014011106,3.7,200.0,3.0,0.0,-17.8
2014011107,3.1,206.7,2.3,0.0,-16.8
2014011108,2.5,213.3,1.7,0.0,-15.7
2014011109,1.9,220.0,1.0,0.0,-14.7
2014011110,1.0,253.3,1.0,0.0,-14.3
2014011111,0.0,286.7,1.0,0.0,-13.8
2014011112,-0.9,320.0,1.0,0.0,-13.4
2014011113,-0.1,333.3,2.0,0.0,-15.1
2014011114,0.7,346.7,3.0,0.0,-16.8
2014011115,1.5,360.0,4.0,0.0,-18.5
2014011116,1.0,246.7,3.7,0.0,-19.1
2014011117,0.6,133.3,3.3,0.0,-19.6
2014011118,0.1,20.0,3.0,0.0,-20.2
2014011119,-0.5,20.0,2.7,0.0,-20.7
2014011120,-1.0,20.0,2.3,0.0,-21.1
2014011121,-1.6,20.0,2.0,0.0,-21.6
2014011122,-2.6,26.7,2.0,0.0,-21.5
2014011123,-3.6,33.3,2.0,0.0,-21.3
2014011200,-4.6,40.0,2.0,0.0,-21.2
2014011201,-2.8,140.0,2.3,0.0,-21.6
2014011202,-1.1,240.0,2.7,0.0,-21.9
2014011203,0.7,340.0,3.0,0.0,-22.3
2014011204,1.4,256.7,2.7,0.0,-22.3
2014011205,2.0,173.3,2.3,0.0,-22.2
2014011206,2.7,90.0,2.0,0.0,-22.2
2014011207,2.2,133.3,2.0,0.0,-22.1
2014011208,1.6,176.7,2.0,0.0,-22.1
2014011209,1.1,220.0,2.0,0.0,-22.0
2014011210,0.1,213.3,2.3,0.0,-21.5
2014011211,-1.0,206.7,2.7,0.0,-20.9
2014011212,-2.0,200.0,3.0,0.0,-20.4
2014011213,-2.6,206.7,2.7,0.0,-20.1
2014011214,-3.1,213.3,2.3,0.0,-19.9
2014011215,-3.7,220.0,2.0,0.0,-19.6
2014011216,-4.4,213.3,1.7,0.0,-19.3
2014011217,-5.1,206.7,1.3,0.0,-19.1
2014011218,-5.8,200.0,1.0,0.0,-18.8
2014011219,-6.7,200.0,1.0,0.0,-18.4
2014011220,-7.5,200.0,1.0,0.0,-18.1
2014011221,-8.4,200.0,1.0,0.0,-17.7
2014011222,-8.0,206.7,1.0,0.0,-17.2
2014011223,-7.7,213.3,1.0,0.0,-16.7
2014011300,-7.3,220.0,1.0,0.0,-16.2
2014011301,-5.3,176.7,1.3,0.0,-16.5
2014011302,-3.2,133.3,1.7,0.0,-16.7
2014011303,-1.2,90.0,2.0,0.0,-17.0
2014011304,0.2,106.7,1.7,0.0,-17.4
2014011305,1.7,123.3,1.3,0.0,-17.9
2014011306,3.1,140.0,1.0,0.0,-18.3
2014011307,2.5,166.7,1.3,0.0,-17.3
2014011308,1.8,193.3,1.7,0.0,-16.3
2014011309,1.2,220.0,2.0,0.0,-15.3
2014011310,0.0,146.7,1.3,0.0,-14.4
2014011311,-1.1,73.3,0.7,0.0,-13.5
2014011312,-2.3,0.0,0.0,0.0,-12.6
2014011313,-3.3,0.0,0.0,0.0,-12.5
2014011314,-4.2,0.0,0.0,0.0,-12.5
2014011315,-5.2,0.0,0.0,0.0,-12.4
2014011316,-5.1,23.3,0.3,0.0,-12.6
2014011317,-5.1,46.7,0.7,0.0,-12.7
2014011318,-5.0,70.0,1.0,0.0,-12.9
2014011319,-5.3,70.0,1.3,0.0,-14.4
2014011320,-5.5,70.0,1.7,0.0,-16.0
2014011321,-5.8,70.0,2.0,0.0,-17.5
2014011322,-6.2,60.0,1.7,0.0,-15.0
2014011323,-6.5,50.0,1.3,0.0,-12.6
2014011400,-6.9,40.0,1.0,0.0,-10.1
2014011401,-5.0,73.3,1.0,0.0,-9.9
2014011402,-3.2,106.7,1.0,0.0,-9.6
2014011403,-1.3,140.0,1.0,0.0,-9.4
2014011404,-0.1,160.0,1.3,0.0,-10.0
2014011405,1.0,180.0,1.7,0.0,-10.7
2014011406,2.2,200.0,2.0,0.0,-11.3
2014011407,1.6,206.7,2.0,0.0,-12.1
2014011408,0.9,213.3,2.0,0.0,-12.9
2014011409,0.3,220.0,2.0,0.0,-13.7
2014011410,-0.5,213.3,1.7,0.0,-13.6
2014011411,-1.3,206.7,1.3,0.0,-13.4
2014011412,-2.1,200.0,1.0,0.0,-13.3
2014011413,-3.2,180.0,1.0,0.0,-13.6
2014011414,-4.2,160.0,1.0,0.0,-13.8
2014011415,-5.3,140.0,1.0,0.0,-14.1
2014011416,-6.0,93.3,0.7,0.0,-14.3
2014011417,-6.8,46.7,0.3,0.0,-14.6
2014011418,-7.5,0.0,0.0,0.0,-14.8
2014011419,-7.5,23.3,0.3,0.0,-14.4
2014011420,-7.4,46.7,0.7,0.0,-14.0
2014011421,-7.4,70.0,1.0,0.0,-13.6
2014011422,-7.8,46.7,0.7,0.0,-13.6
2014011423,-8.1,23.3,0.3,0.0,-13.5
2014011500,-8.5,0.0,0.0,0.0,-13.5
2014011501,-5.4,6.7,0.3,0.0,-14.8
2014011502,-2.2,13.3,0.7,0.0,-16.1
2014011503,0.9,20.0,1.0,0.0,-17.4
2014011504,2.1,43.3,1.3,0.0,-17.3
2014011505,3.2,66.7,1.7,0.0,-17.3
2014011506,4.4,90.0,2.0,0.0,-17.2
2014011507,3.5,126.7,2.0,0.0,-15.4
2014011508,2.7,163.3,2.0,0.0,-13.5
2014011509,1.8,200.0,2.0,0.0,-11.7
2014011510,1.0,200.0,1.7,0.0,-10.8
2014011511,0.3,200.0,1.3,0.0,-9.8
2014011512,-0.5,200.0,1.0,0.0,-8.9
2014011513,-1.1,206.7,1.0,0.0,-8.2
2014011514,-1.8,213.3,1.0,0.0,-7.5
2014011515,-2.4,220.0,1.0,0.0,-6.8
2014011516,-2.8,243.3,1.0,0.0,-6.7
2014011517,-3.3,266.7,1.0,0.0,-6.7
2014011518,-3.7,290.0,1.0,0.0,-6.6
2014011519,-3.3,206.7,1.3,0.0,-6.1
2014011520,-3.0,123.3,1.7,0.0,-5.7
2014011521,-2.6,40.0,2.0,0.0,-5.2
2014011522,-2.7,40.0,1.7,0.0,-5.3
2014011523,-2.8,40.0,1.3,0.0,-5.4
2014011600,-2.9,40.0,1.0,0.0,-5.5
2014011601,-1.6,33.3,1.3,0.0,-5.2
2014011602,-0.4,26.7,1.7,0.0,-4.8
2014011603,0.9,20.0,2.0,0.0,-4.5
2014011604,2.1,43.3,2.7,0.0,-6.1
2014011605,3.3,66.7,3.3,0.0,-7.7
2014011606,4.5,90.0,4.0,0.0,-9.3
2014011607,3.9,106.7,3.0,0.0,-8.0
2014011608,3.3,123.3,2.0,0.0,-6.7
2014011609,2.7,140.0,1.0,0.0,-5.4
2014011610,1.9,146.7,1.3,0.0,-4.8
2014011611,1.0,153.3,1.7,0.0,-4.3
2014011612,0.2,160.0,2.0,0.0,-3.7
2014011613,-0.2,143.3,1.7,0.0,-3.5
2014011614,-0.5,126.7,1.3,0.0,-3.3
2014011615,-0.9,110.0,1.0,0.0,-3.1
2014011616,-1.0,110.0,1.3,0.0,-3.1
2014011617,-1.1,110.0,1.7,0.0,-3.1
2014011618,-1.2,110.0,2.0,0.0,-3.1
2014011619,-1.6,110.0,2.0,0.0,-4.6
2014011620,-2.0,110.0,2.0,0.0,-6.2
2014011621,-2.4,110.0,2.0,0.0,-7.7
2014011622,-2.5,126.7,1.7,0.0,-7.9
2014011623,-2.6,143.3,1.3,0.0,-8.2
2014011700,-2.7,160.0,1.0,0.0,-8.4
2014011701,-2.0,173.3,1.3,0.0,-8.1
2014011702,-1.4,186.7,1.7,0.0,-7.8
2014011703,-0.7,200.0,2.0,0.0,-7.5
2014011704,0.7,240.0,1.7,0.0,-7.6
2014011705,2.1,280.0,1.3,0.0,-7.8
2014011706,3.5,320.0,1.0,0.0,-7.9
2014011707,2.8,303.3,1.7,0.0,-7.5
2014011708,2.2,286.7,2.3,0.0,-7.0
2014011709,1.5,270.0,3.0,0.0,-6.6
2014011710,0.9,270.0,3.0,0.0,-6.0
2014011711,0.2,270.0,3.0,0.0,-5.4
2014011712,-0.4,270.0,3.0,0.0,-4.8
2014011713,-1.0,253.3,2.3,0.0,-4.9
2014011714,-1.5,236.7,1.7,0.0,-5.0
2014011715,-2.1,220.0,1.0,0.0,-5.1
2014011716,-3.3,146.7,0.7,0.0,-5.9
2014011717,-4.5,73.3,0.3,0.0,-6.7
2014011718,-5.7,0.0,0.0,0.0,-7.5
2014011719,-6.2,73.3,0.3,0.0,-7.9
2014011720,-6.7,146.7,0.7,0.0,-8.3
2014011721,-7.2,220.0,1.0,0.0,-8.7
2014011722,-6.9,220.0,1.3,0.0,-8.5
2014011723,-6.5,220.0,1.7,0.0,-8.2
2014011800,-6.2,220.0,2.0,0.0,-8.0
2014011801,-3.2,213.3,2.0,0.0,-7.9
2014011802,-0.1,206.7,2.0,0.0,-7.7
2014011803,2.9,200.0,2.0,0.0,-7.6
2014011804,3.7,200.0,2.3,0.0,-9.5
2014011805,4.4,200.0,2.7,0.0,-11.3
2014011806,5.2,200.0,3.0,0.0,-13.2
2014011807,4.5,206.7,2.7,0.0,-13.1
2014011808,3.7,213.3,2.3,0.0,-13.0
2014011809,3.0,220.0,2.0,0.0,-12.9
2014011810,2.3,200.0,2.0,0.0,-12.6
2014011811,1.6,180.0,2.0,0.0,-12.4
2014011812,0.9,160.0,2.0,0.0,-12.1
2014011813,0.4,153.3,2.0,0.0,-12.1
2014011814,-0.1,146.7,2.0,0.0,-12.2
2014011815,-0.6,140.0,2.0,0.0,-12.2
2014011816,-1.2,130.0,2.3,0.0,-10.8
2014011817,-1.8,120.0,2.7,0.0,-9.5
2014011818,-2.4,110.0,3.0,0.0,-8.1
2014011819,-2.9,80.0,2.3,0.0,-7.8
2014011820,-3.3,50.0,1.7,0.0,-7.5
2014011821,-3.8,20.0,1.0,0.0,-7.2
2014011822,-3.6,43.3,1.0,0.0,-7.0
2014011823,-3.4,66.7,1.0,0.0,-6.7
2014011900,-3.2,90.0,1.0,0.0,-6.5
2014011901,-2.6,73.3,1.3,0.0,-6.5
2014011902,-2.1,56.7,1.7,0.0,-6.4
2014011903,-1.5,40.0,2.0,0.0,-6.4
2014011904,-0.2,93.3,1.7,0.0,-6.5
2014011905,1.2,146.7,1.3,0.0,-6.5
2014011906,2.5,200.0,1.0,0.0,-6.6
2014011907,2.1,216.7,1.7,0.0,-6.8
2014011908,1.6,233.3,2.3,0.0,-7.1
2014011909,1.2,250.0,3.0,0.0,-7.3
2014011910,2.0,273.3,4.3,0.0,-10.6
2014011911,2.9,296.7,5.7,0.0,-13.9
2014011912,3.7,320.0,7.0,0.0,-17.2
2014011913,2.9,320.0,6.3,0.0,-17.5
2014011914,2.0,320.0,5.7,0.0,-17.9
2014011915,1.2,320.0,5.0,0.0,-18.2
2014011916,0.8,326.7,4.7,0.0,-18.4
2014011917,0.4,333.3,4.3,0.0,-18.5
2014011918,0.0,340.0,4.0,0.0,-18.7
2014011919,-0.5,340.0,3.7,0.0,-19.0
2014011920,-1.0,340.0,3.3,0.0,-19.2
2014011921,-1.5,340.0,3.0,0.0,-19.5
2014011922,-1.6,340.0,3.3,0.0,-19.2
2014011923,-1.6,340.0,3.7,0.0,-19.0
2014012000,-1.7,340.0,4.0,0.0,-18.7
2014012001,-1.0,340.0,4.3,0.0,-19.0
2014012002,-0.4,340.0,4.7,0.0,-19.2
2014012003,0.3,340.0,5.0,0.0,-19.5
2014012004,0.9,340.0,5.0,0.0,-19.4
2014012005,1.4,340.0,5.0,0.0,-19.3
2014012006,2.0,340.0,5.0,0.0,-19.2
2014012007,1.9,340.0,4.7,0.0,-19.1
2014012008,1.9,340.0,4.3,0.0,-18.9
2014012009,1.8,340.0,4.0,0.0,-18.8
2014012010,1.3,346.7,4.0,0.0,-18.8
2014012011,0.9,353.3,4.0,0.0,-18.9
2014012012,0.4,360.0,4.0,0.0,-18.9
2014012013,-0.0,360.0,3.7,0.0,-19.1
2014012014,-0.4,360.0,3.3,0.0,-19.2
2014012015,-0.8,360.0,3.0,0.0,-19.4
2014012016,-1.2,360.0,2.7,0.0,-19.5
2014012017,-1.5,360.0,2.3,0.0,-19.7
2014012018,-1.9,360.0,2.0,0.0,-19.8
2014012019,-2.5,353.3,1.7,0.0,-19.8
2014012020,-3.0,346.7,1.3,0.0,-19.9
2014012021,-3.6,340.0,1.0,0.0,-19.9
2014012022,-4.2,256.7,1.0,0.0,-19.4
2014012023,-4.9,173.3,1.0,0.0,-19.0
2014012100,-5.5,90.0,1.0,0.0,-18.5
2014012101,-3.4,150.0,1.7,0.0,-18.9
2014012102,-1.3,210.0,2.3,0.0,-19.2
2014012103,0.8,270.0,3.0,0.0,-19.6
2014012104,1.6,246.7,3.0,0.0,-19.6
2014012105,2.3,223.3,3.0,0.0,-19.6
2014012106,3.1,200.0,3.0,0.0,-19.6
2014012107,2.7,206.7,3.0,0.0,-19.7
2014012108,2.4,213.3,3.0,0.0,-19.8
2014012109,2.0,220.0,3.0,0.0,-19.9
2014012110,1.1,206.7,2.7,0.0,-19.4
2014012111,0.2,193.3,2.3,0.0,-18.8
2014012112,-0.7,180.0,2.0,0.0,-18.3
2014012113,-1.3,186.7,2.0,0.0,-18.1
2014012114,-2.0,193.3,2.0,0.0,-18.0
2014012115,-2.6,200.0,2.0,0.0,-17.8
2014012116,-3.6,206.7,1.7,0.0,-17.5
2014012117,-4.5,213.3,1.3,0.0,-17.3
2014012118,-5.5,220.0,1.0,0.0,-17.0
2014012119,-5.6,176.7,1.3,0.0,-16.6
2014012120,-5.8,133.3,1.7,0.0,-16.1
2014012121,-5.9,90.0,2.0,0.0,-15.7
2014012122,-5.9,83.3,1.7,0.0,-15.7
2014012123,-6.0,76.7,1.3,0.0,-15.7
2014012200,-6.0,70.0,1.0,0.0,-15.7
2014012201,-3.8,53.3,1.3,0.0,-16.0
2014012202,-1.5,36.7,1.7,0.0,-16.3
2014012203,0.7,20.0,2.0,0.0,-16.6
2014012204,2.1,36.7,2.0,0.0,-16.9
2014012205,3.5,53.3,2.0,0.0,-17.1
2014012206,4.9,70.0,2.0,0.0,-17.4
2014012207,4.7,113.3,2.0,0.0,-17.0
2014012208,4.4,156.7,2.0,0.0,-16.6
2014012209,4.2,200.0,2.0,0.0,-16.2
2014012210,2.2,133.3,1.3,0.0,-15.7
2014012211,0.3,66.7,0.7,0.0,-15.3
2014012212,-1.7,0.0,0.0,0.0,-14.8
2014012213,-2.4,13.3,0.3,0.0,-14.4
2014012214,-3.2,26.7,0.7,0.0,-14.0
2014012215,-3.9,40.0,1.0,0.0,-13.6
2014012216,-4.4,50.0,1.0,0.0,-13.4
2014012217,-5.0,60.0,1.0,0.0,-13.3
2014012218,-5.5,70.0,1.0,0.0,-13.1
2014012219,-5.1,60.0,1.3,0.0,-12.8
2014012220,-4.8,50.0,1.7,0.0,-12.6
