Datetime,Temp,Wind_dir,Wind_speed,Prec,Dew_point
2014062710,22.7,90.0,1.7,0.0,20.7
2014062711,22.4,90.0,1.3,0.0,20.4
2014062712,22.1,90.0,1.0,0.0,20.2
2014062713,21.5,60.0,0.7,0.0,20.0
2014062714,20.9,30.0,0.3,0.0,19.7
2014062715,20.3,0.0,0.0,0.0,19.5
2014062716,20.1,0.0,0.0,0.0,19.4
2014062717,20.0,0.0,0.0,0.0,19.4
2014062718,19.8,0.0,0.0,0.0,19.3
2014062719,19.8,53.3,0.3,0.0,19.3
2014062720,19.9,106.7,0.7,0.0,19.4
2014062721,19.9,160.0,1.0,0.0,19.4
2014062722,21.1,190.0,1.3,0.0,20.1
2014062723,22.3,220.0,1.7,0.0,20.9
2014062800,23.5,250.0,2.0,0.0,21.6
2014062801,24.7,250.0,2.0,0.0,21.6
2014062802,25.8,250.0,2.0,0.0,21.5
2014062803,27.0,250.0,2.0,0.0,21.5
2014062804,27.8,166.7,1.3,0.0,21.3
2014062805,28.6,83.3,0.7,0.0,21.0
2014062806,29.4,0.0,0.0,0.0,20.8
2014062807,28.6,53.3,0.7,0.0,21.3
2014062808,27.9,106.7,1.3,0.0,21.8
2014062809,27.1,160.0,2.0,0.0,22.3
2014062810,26.1,180.0,2.0,5.3,22.5
2014062811,25.0,200.0,2.0,10.7,22.8
2014062812,24.0,220.0,2.0,16.0,23.0
2014062813,23.9,220.0,1.7,10.7,22.5
2014062814,23.9,220.0,1.3,5.3,22.0
2014062815,23.8,220.0,1.0,0.0,21.5
2014062816,23.4,146.7,0.7,0.0,21.3
2014062817,22.9,73.3,0.3,0.0,21.0
2014062818,22.5,0.0,0.0,0.0,20.8
2014062819,22.1,0.0,0.0,5.4,20.5
2014062820,21.6,0.0,0.0,10.7,20.3
2014062821,21.2,0.0,0.0,16.1,20.0
2014062822,22.2,73.3,0.7,10.8,19.8
2014062823,23.1,146.7,1.3,5.4,19.6
2014062900,24.1,220.0,2.0,0.1,19.4
2014062901,25.5,220.0,2.0,0.1,19.7
2014062902,27.0,220.0,2.0,0.0,19.9
2014062903,28.4,220.0,2.0,0.0,20.2
2014062904,28.6,160.0,2.0,0.0,20.5
2014062905,28.7,100.0,2.0,0.0,20.8
2014062906,28.9,40.0,2.0,0.0,21.1
2014062907,28.9,63.3,2.0,0.0,20.9
2014062908,28.9,86.7,2.0,0.0,20.6
2014062909,28.9,110.0,2.0,0.0,20.4
2014062910,28.2,126.7,2.3,0.0,20.4
2014062911,27.4,143.3,2.7,0.0,20.5
2014062912,26.7,160.0,3.0,0.0,20.5
2014062913,26.1,166.7,2.3,0.0,20.2
2014062914,25.5,173.3,1.7,0.0,19.8
2014062915,24.9,180.0,1.0,0.0,19.5
2014062916,24.4,186.7,1.0,0.1,19.9
2014062917,24.0,193.3,1.0,0.1,20.2
2014062918,23.5,200.0,1.0,0.2,20.6
2014062919,23.2,200.0,1.0,0.8,20.8
2014062920,22.9,200.0,1.0,1.3,20.9
2014062921,22.6,200.0,1.0,1.9,21.1
2014062922,22.9,193.3,2.0,1.9,21.1
2014062923,23.3,186.7,3.0,2.0,21.1
2014063000,23.6,180.0,4.0,2.0,21.1
2014063001,24.5,186.7,3.7,1.3,19.3
2014063002,25.3,193.3,3.3,0.7,17.4
2014063003,26.2,200.0,3.0,0.0,15.6
2014063004,26.8,206.7,2.7,0.0,15.5
2014063005,27.4,213.3,2.3,0.0,15.4
2014063006,28.0,220.0,2.0,0.0,15.3
2014063007,27.1,213.3,2.0,0.0,15.8
2014063008,26.1,206.7,2.0,0.0,16.4
2014063009,25.2,200.0,2.0,0.0,16.9
2014063010,24.4,193.3,2.0,0.0,17.7
2014063011,23.7,186.7,2.0,0.0,18.5
2014063012,22.9,180.0,2.0,0.0,19.3
2014063013,22.8,180.0,2.0,0.0,19.2
2014063014,22.6,180.0,2.0,0.0,19.0
2014063015,22.5,180.0,2.0,0.0,18.9
2014063016,22.3,173.3,1.7,0.0,19.0
2014063017,22.2,166.7,1.3,0.0,19.1
2014063018,22.0,160.0,1.0,0.0,19.2
2014063019,21.9,143.3,1.0,0.3,19.3
2014063020,21.9,126.7,1.0,0.5,19.3
2014063021,21.8,110.0,1.0,0.8,19.4
2014063022,22.1,126.7,1.3,0.6,19.6
2014063023,22.3,143.3,1.7,0.3,19.8
2014070100,22.6,160.0,2.0,0.1,20.0
2014070101,22.7,136.7,2.0,0.1,20.4
2014070102,22.9,113.3,2.0,0.0,20.7
2014070103,23.0,90.0,2.0,0.0,21.1
2014070104,23.0,96.7,2.0,0.7,21.3
2014070105,23.0,103.3,2.0,1.3,21.6
2014070106,23.0,110.0,2.0,2.0,21.8
2014070107,22.8,120.0,2.3,1.3,21.7
2014070108,22.6,130.0,2.7,0.7,21.7
2014070109,22.4,140.0,3.0,0.0,21.6
2014070110,22.1,130.0,3.0,11.7,21.3
2014070111,21.7,120.0,3.0,23.3,20.9
2014070112,21.4,110.0,3.0,35.0,20.6
2014070113,21.8,120.0,3.0,23.3,20.9
2014070114,22.1,130.0,3.0,11.7,21.2
2014070115,22.5,140.0,3.0,0.0,21.5
2014070116,22.6,146.7,2.7,0.2,21.7
2014070117,22.6,153.3,2.3,0.3,21.8
2014070118,22.7,160.0,2.0,0.5,22.0
2014070119,22.8,166.7,2.0,13.2,22.2
2014070120,23.0,173.3,2.0,25.8,22.4
2014070121,23.1,180.0,2.0,38.5,22.6
2014070122,23.5,180.0,2.3,25.9,22.9
2014070123,23.8,180.0,2.7,13.4,23.2
2014070200,24.2,180.0,3.0,0.8,23.5
2014070201,24.3,193.3,2.3,0.5,23.6
2014070202,24.5,206.7,1.7,0.3,23.8
2014070203,24.6,220.0,1.0,0.0,23.9
2014070204,25.0,230.0,1.7,2.7,24.0
2014070205,25.4,240.0,2.3,5.3,24.1
2014070206,25.8,250.0,3.0,8.0,24.2
2014070207,25.8,250.0,2.3,5.3,23.9
2014070208,25.7,250.0,1.7,2.7,23.5
2014070209,25.7,250.0,1.0,0.0,23.2
2014070210,25.3,250.0,1.3,0.0,22.9
2014070211,24.8,250.0,1.7,0.0,22.6
2014070212,24.4,250.0,2.0,0.0,22.3
2014070213,24.1,256.7,1.7,0.0,22.2
2014070214,23.8,263.3,1.3,0.0,22.2
2014070215,23.5,270.0,1.0,0.0,22.1
2014070216,23.3,263.3,1.0,0.0,22.1
2014070217,23.2,256.7,1.0,0.0,22.0
2014070218,23.0,250.0,1.0,0.0,22.0
2014070219,22.8,256.7,1.0,2.8,21.9
2014070220,22.6,263.3,1.0,5.6,21.7
2014070221,22.4,270.0,1.0,8.4,21.6
2014070222,23.2,276.7,1.7,5.6,21.6
2014070223,23.9,283.3,2.3,2.9,21.6
2014070300,24.7,290.0,3.0,0.1,21.6
2014070301,25.4,300.0,2.7,0.1,21.3
2014070302,26.0,310.0,2.3,0.0,21.1
2014070303,26.7,320.0,2.0,0.0,20.8
2014070304,27.4,320.0,2.3,0.0,20.5
2014070305,28.0,320.0,2.7,0.0,20.2
2014070306,28.7,320.0,3.0,0.0,19.9
2014070307,28.8,320.0,2.3,0.0,19.7
2014070308,28.8,320.0,1.7,0.0,19.4
2014070309,28.9,320.0,1.0,0.0,19.2
2014070310,27.4,250.0,1.3,0.0,19.8
2014070311,26.0,180.0,1.7,0.0,20.4
2014070312,24.5,110.0,2.0,0.0,21.0
2014070313,24.2,120.0,2.0,0.0,20.8
2014070314,24.0,130.0,2.0,0.0,20.6
2014070315,23.7,140.0,2.0,0.0,20.4
2014070316,23.6,130.0,2.3,0.0,20.5
2014070317,23.6,120.0,2.7,0.0,20.7
2014070318,23.5,110.0,3.0,0.0,20.8
2014070319,23.4,110.0,3.0,0.0,20.9
2014070320,23.4,110.0,3.0,0.1,20.9
2014070321,23.3,110.0,3.0,0.1,21.0
2014070322,23.9,110.0,2.7,0.1,21.0
2014070323,24.6,110.0,2.3,0.0,21.1
2014070400,25.2,110.0,2.0,0.0,21.1
2014070401,25.4,110.0,2.0,0.0,21.3
2014070402,25.7,110.0,2.0,0.0,21.4
2014070403,25.9,110.0,2.0,0.0,21.6
2014070404,25.8,103.3,2.7,0.0,21.6
2014070405,25.7,96.7,3.3,0.0,21.5
2014070406,25.6,90.0,4.0,0.0,21.5
2014070407,25.0,90.0,4.0,0.0,21.6
2014070408,24.4,90.0,4.0,0.0,21.6
2014070409,23.8,90.0,4.0,0.0,21.7
2014070410,23.4,96.7,4.3,0.2,21.3
2014070411,23.0,103.3,4.7,0.5,20.9
2014070412,22.6,110.0,5.0,0.7,20.5
2014070413,22.6,120.0,4.0,0.5,20.2
2014070414,22.6,130.0,3.0,0.2,19.9
2014070415,22.6,140.0,2.0,0.0,19.6
2014070416,22.7,130.0,2.3,0.1,19.7
2014070417,22.9,120.0,2.7,0.1,19.7
2014070418,23.0,110.0,3.0,0.2,19.8
2014070419,23.2,110.0,3.0,0.4,20.1
2014070420,23.4,110.0,3.0,0.7,20.4
2014070421,23.6,110.0,3.0,0.9,20.7
2014070422,24.0,110.0,3.3,0.7,21.3
2014070423,24.3,110.0,3.7,0.4,21.8
2014070500,24.7,110.0,4.0,0.2,22.4
2014070501,25.2,126.7,3.7,0.1,22.9
2014070502,25.8,143.3,3.3,0.1,23.3
2014070503,26.3,160.0,3.0,0.0,23.8
2014070504,26.8,166.7,3.0,0.0,24.1
2014070505,27.2,173.3,3.0,0.0,24.4
2014070506,27.7,180.0,3.0,0.0,24.7
2014070507,27.8,173.3,3.0,0.0,24.8
2014070508,27.8,166.7,3.0,0.0,24.8
2014070509,27.9,160.0,3.0,0.0,24.9
2014070510,27.4,190.0,2.3,1.7,25.1
2014070511,27.0,220.0,1.7,3.3,25.3
2014070512,26.5,250.0,1.0,5.0,25.5
2014070513,26.0,256.7,1.0,3.3,24.7
2014070514,25.6,263.3,1.0,1.7,24.0
2014070515,25.1,270.0,1.0,0.0,23.2
2014070516,24.7,253.3,1.3,0.1,22.9
2014070517,24.3,236.7,1.7,0.1,22.6
2014070518,23.9,220.0,2.0,0.2,22.3
2014070519,23.3,236.7,2.0,4.1,21.9
2014070520,22.8,253.3,2.0,8.1,21.6
2014070521,22.2,270.0,2.0,12.0,21.2
2014070522,22.6,270.0,3.0,15.3,21.0
2014070523,23.1,270.0,4.0,18.7,20.8
2014070600,23.5,270.0,5.0,22.0,20.6
2014070601,24.2,270.0,5.3,14.7,20.5
2014070602,24.9,270.0,5.7,7.3,20.5
2014070603,25.6,270.0,6.0,0.0,20.4
2014070604,25.9,270.0,5.3,0.0,20.5
2014070605,26.1,270.0,4.7,0.0,20.6
2014070606,26.4,270.0,4.0,0.0,20.7
2014070607,26.5,276.7,4.0,0.0,20.7
2014070608,26.7,283.3,4.0,0.0,20.6
2014070609,26.8,290.0,4.0,0.0,20.6
2014070610,26.3,283.3,3.0,0.0,20.7
2014070611,25.8,276.7,2.0,0.0,20.7
2014070612,25.3,270.0,1.0,0.0,20.8
2014070613,24.7,270.0,1.0,0.0,20.9
2014070614,24.2,270.0,1.0,0.0,21.0
2014070615,23.6,270.0,1.0,0.0,21.1
2014070616,23.4,276.7,1.3,0.0,20.9
2014070617,23.2,283.3,1.7,0.0,20.7
2014070618,23.0,290.0,2.0,0.0,20.5
2014070619,22.7,260.0,1.7,5.0,20.7
2014070620,22.5,230.0,1.3,10.1,20.8
2014070621,22.2,200.0,1.0,15.1,21.0
2014070622,22.6,223.3,1.0,10.1,21.0
2014070623,23.0,246.7,1.0,5.0,20.9
2014070700,23.4,270.0,1.0,0.0,20.9
2014070701,24.5,300.0,1.7,0.0,20.9
2014070702,25.6,330.0,2.3,0.0,21.0
2014070703,26.7,360.0,3.0,0.0,21.0
2014070704,27.0,253.3,3.0,0.0,21.2
2014070705,27.2,146.7,3.0,0.0,21.3
2014070706,27.5,40.0,3.0,0.0,21.5
2014070707,27.5,50.0,2.7,0.0,21.6
2014070708,27.4,60.0,2.3,0.0,21.8
2014070709,27.4,70.0,2.0,0.0,21.9
2014070710,26.4,76.7,2.3,0.0,21.6
2014070711,25.4,83.3,2.7,0.0,21.4
2014070712,24.4,90.0,3.0,0.0,21.1
2014070713,24.0,90.0,3.0,0.0,21.1
2014070714,23.7,90.0,3.0,0.0,21.0
2014070715,23.3,90.0,3.0,0.0,21.0
2014070716,23.3,60.0,2.0,0.0,21.0
2014070717,23.4,30.0,1.0,0.0,21.1
2014070718,23.4,0.0,0.0,0.0,21.1
2014070719,23.4,23.3,0.3,0.0,21.1
2014070720,23.3,46.7,0.7,0.0,21.0
2014070721,23.3,70.0,1.0,0.0,21.0
2014070722,23.9,70.0,1.7,0.0,21.2
2014070723,24.6,70.0,2.3,0.0,21.5
2014070800,25.2,70.0,3.0,0.0,21.7
2014070801,25.4,60.0,3.0,0.0,21.6
2014070802,25.5,50.0,3.0,0.0,21.5
2014070803,25.7,40.0,3.0,0.0,21.4
2014070804,26.4,50.0,3.3,0.0,21.6
2014070805,27.1,60.0,3.7,0.0,21.9
2014070806,27.8,70.0,4.0,0.0,22.1
2014070807,27.6,60.0,3.3,0.0,22.3
2014070808,27.4,50.0,2.7,0.0,22.4
2014070809,27.2,40.0,2.0,0.0,22.6
2014070810,26.3,40.0,2.3,0.0,22.7
2014070811,25.4,40.0,2.7,0.0,22.7
2014070812,24.5,40.0,3.0,0.0,22.8
2014070813,24.2,140.0,3.7,0.0,22.8
2014070814,23.9,240.0,4.3,0.0,22.8
2014070815,23.6,340.0,5.0,0.0,22.8
2014070816,23.8,346.7,4.0,0.0,23.0
2014070817,23.9,353.3,3.0,0.0,23.2
2014070818,24.1,360.0,2.0,0.0,23.4
2014070819,24.4,360.0,2.3,0.0,23.3
2014070820,24.8,360.0,2.7,0.0,23.1
2014070821,25.1,360.0,3.0,0.0,23.0
2014070822,25.7,336.7,3.7,0.0,23.0
2014070823,26.3,313.3,4.3,0.0,22.9
2014070900,26.9,290.0,5.0,0.0,22.9
2014070901,27.4,313.3,5.0,0.0,23.0
2014070902,27.9,336.7,5.0,0.0,23.0
2014070903,28.4,360.0,5.0,0.0,23.1
2014070904,28.5,346.7,5.0,0.0,23.0
2014070905,28.7,333.3,5.0,0.0,22.9
2014070906,28.8,320.0,5.0,0.0,22.8
2014070907,29.2,320.0,4.7,0.0,22.8
2014070908,29.6,320.0,4.3,0.0,22.7
2014070909,30.0,320.0,4.0,0.0,22.7
2014070910,29.5,320.0,4.0,0.0,22.7
2014070911,29.0,320.0,4.0,0.0,22.7
2014070912,28.5,320.0,4.0,0.0,22.7
2014070913,27.8,213.3,2.7,0.0,22.9
2014070914,27.0,106.7,1.3,0.0,23.0
2014070915,26.3,0.0,0.0,0.0,23.2
2014070916,25.9,120.0,0.3,0.0,23.3
2014070917,25.6,240.0,0.7,0.0,23.3
2014070918,25.2,360.0,1.0,0.0,23.4
2014070919,24.8,330.0,1.0,0.0,23.3
2014070920,24.5,300.0,1.0,0.0,23.2
2014070921,24.1,270.0,1.0,0.0,23.1
2014070922,25.7,270.0,1.3,0.0,23.6
2014070923,27.2,270.0,1.7,0.0,24.1
2014071000,28.8,270.0,2.0,0.0,24.6
2014071001,29.7,193.3,1.7,0.0,24.4
2014071002,30.5,116.7,1.3,0.0,24.2
2014071003,31.4,40.0,1.0,0.0,24.0
2014071004,32.1,140.0,1.0,0.0,24.1
2014071005,32.7,240.0,1.0,0.0,24.2
2014071006,33.4,340.0,1.0,0.0,24.3
2014071007,32.6,240.0,1.3,0.0,24.3
2014071008,31.9,140.0,1.7,0.0,24.2
2014071009,31.1,40.0,2.0,0.0,24.2
2014071010,30.1,50.0,2.0,0.0,24.5
2014071011,29.2,60.0,2.0,0.0,24.7
2014071012,28.2,70.0,2.0,0.0,25.0
2014071013,27.9,83.3,2.0,0.0,24.9
2014071014,27.6,96.7,2.0,0.0,24.9
2014071015,27.3,110.0,2.0,0.0,24.8
2014071016,27.1,110.0,1.7,0.0,24.8
2014071017,27.0,110.0,1.3,0.0,24.8
2014071018,26.8,110.0,1.0,0.0,24.8
2014071019,26.5,73.3,0.7,0.0,24.7
2014071020,26.2,36.7,0.3,0.0,24.6
2014071021,25.9,0.0,0.0,0.0,24.5
2014071022,27.1,73.3,0.3,0.0,24.7
2014071023,28.4,146.7,0.7,0.0,24.9
2014071100,29.6,220.0,1.0,0.0,25.1
2014071101,29.9,170.0,1.7,0.0,25.1
2014071102,30.1,120.0,2.3,0.0,25.2
2014071103,30.4,70.0,3.0,0.0,25.2
2014071104,29.7,76.7,3.0,3.0,25.4
2014071105,29.0,83.3,3.0,6.0,25.5
2014071106,28.3,90.0,3.0,9.0,25.7
2014071107,28.7,83.3,2.7,6.0,25.7
2014071108,29.2,76.7,2.3,3.0,25.8
2014071109,29.6,70.0,2.0,0.0,25.8
2014071110,29.1,83.3,2.0,0.0,25.5
2014071111,28.6,96.7,2.0,0.0,25.2
2014071112,28.1,110.0,2.0,0.0,24.9
2014071113,27.7,73.3,1.3,0.0,24.5
2014071114,27.2,36.7,0.7,0.0,24.1
2014071115,26.8,0.0,0.0,0.0,23.7
2014071116,26.7,0.0,0.0,0.0,24.0
2014071117,26.7,0.0,0.0,0.0,24.3
2014071118,26.6,0.0,0.0,0.0,24.6
2014071119,26.5,96.7,0.3,2.9,24.7
2014071120,26.5,193.3,0.7,5.9,24.9
2014071121,26.4,290.0,1.0,8.8,25.0
2014071122,27.4,253.3,1.0,8.8,25.4
2014071123,28.5,216.7,1.0,8.8,25.9
2014071200,29.5,180.0,1.0,8.8,26.3
2014071201,30.7,203.3,2.0,5.9,25.8
2014071202,32.0,226.7,3.0,2.9,25.2
2014071203,33.2,250.0,4.0,0.0,24.7
2014071204,31.4,286.7,4.3,0.0,24.5
2014071205,29.5,323.3,4.7,0.0,24.3
2014071206,27.7,360.0,5.0,0.0,24.1
2014071207,27.0,346.7,4.3,0.0,24.0
2014071208,26.2,333.3,3.7,0.0,24.0
2014071209,25.5,320.0,3.0,0.0,23.9
2014071210,25.5,333.3,3.0,3.7,24.1
2014071211,25.5,346.7,3.0,7.3,24.3
2014071212,25.5,360.0,3.0,11.0,24.5
2014071213,25.2,313.3,2.7,7.3,24.2
2014071214,25.0,266.7,2.3,3.7,23.8
2014071215,24.7,220.0,2.0,0.0,23.5
2014071216,24.8,220.0,2.3,10.3,23.6
2014071217,24.9,220.0,2.7,20.7,23.7
2014071218,25.0,220.0,3.0,31.0,23.8
2014071219,24.5,236.7,3.0,34.5,23.1
2014071220,24.0,253.3,3.0,38.0,22.5
2014071221,23.5,270.0,3.0,41.5,21.8
2014071222,23.3,276.7,2.7,28.0,21.8
2014071223,23.2,283.3,2.3,14.4,21.8
2014071300,23.0,290.0,2.0,0.9,21.8
2014071301,23.2,193.3,1.3,0.6,22.0
2014071302,23.5,96.7,0.7,0.3,22.1
2014071303,23.7,0.0,0.0,0.0,22.3
2014071304,24.2,13.3,0.7,0.2,22.2
2014071305,24.7,26.7,1.3,0.4,22.0
2014071306,25.2,40.0,2.0,0.6,21.9
2014071307,25.3,63.3,1.7,0.4,21.9
2014071308,25.4,86.7,1.3,0.2,21.8
2014071309,25.5,110.0,1.0,0.0,21.8
2014071310,25.2,126.7,1.0,0.0,21.9
2014071311,24.8,143.3,1.0,0.0,22.1
2014071312,24.5,160.0,1.0,0.0,22.2
2014071313,24.3,196.7,1.0,0.0,22.3
2014071314,24.2,233.3,1.0,0.0,22.3
2014071315,24.0,270.0,1.0,0.0,22.4
2014071316,23.7,180.0,0.7,0.0,22.3
2014071317,23.4,90.0,0.3,0.0,22.2
2014071318,23.1,0.0,0.0,0.0,22.1
2014071319,22.9,0.0,0.0,0.5,22.0
2014071320,22.6,0.0,0.0,1.0,21.8
2014071321,22.4,0.0,0.0,1.5,21.7
2014071322,23.5,90.0,0.3,1.2,21.9
2014071323,24.5,180.0,0.7,0.9,22.1
2014071400,25.6,270.0,1.0,0.6,22.3
2014071401,26.7,216.7,1.0,0.4,22.5
2014071402,27.7,163.3,1.0,0.2,22.6
2014071403,28.8,110.0,1.0,0.0,22.8
2014071404,28.5,103.3,2.0,0.0,22.8
2014071405,28.3,96.7,3.0,0.0,22.9
2014071406,28.0,90.0,4.0,0.0,22.9
2014071407,28.0,83.3,3.3,0.0,22.9
2014071408,28.1,76.7,2.7,0.0,22.8
2014071409,28.1,70.0,2.0,0.0,22.8
2014071410,27.4,93.3,2.0,0.0,22.6
2014071411,26.6,116.7,2.0,0.0,22.4
2014071412,25.9,140.0,2.0,0.0,22.2
2014071413,25.7,146.7,2.0,0.0,22.0
2014071414,25.6,153.3,2.0,0.0,21.7
2014071415,25.4,160.0,2.0,0.0,21.5
2014071416,25.1,106.7,1.3,0.0,21.9
2014071417,24.9,53.3,0.7,0.0,22.3
2014071418,24.6,0.0,0.0,0.0,22.7
2014071419,24.7,36.7,0.7,0.0,22.9
2014071420,24.7,73.3,1.3,0.0,23.0
2014071421,24.8,110.0,2.0,0.0,23.2
2014071422,24.9,80.0,1.7,1.3,23.5
2014071423,24.9,50.0,1.3,2.7,23.8
2014071500,25.0,20.0,1.0,4.0,24.1
2014071501,23.9,36.7,1.7,2.7,22.9
2014071502,22.9,53.3,2.3,1.3,21.6
2014071503,21.8,70.0,3.0,0.0,20.4
2014071504,22.0,106.7,2.7,10.3,20.7
2014071505,22.1,143.3,2.3,20.7,21.0
2014071506,22.3,180.0,2.0,31.0,21.3
2014071507,22.7,186.7,2.0,20.7,21.6
2014071508,23.2,193.3,2.0,10.3,21.9
2014071509,23.6,200.0,2.0,0.0,22.2
2014071510,23.5,166.7,1.7,0.0,22.2
2014071511,23.5,133.3,1.3,0.0,22.3
2014071512,23.4,100.0,1.0,0.0,22.3
2014071513,23.3,66.7,0.7,0.0,22.3
2014071514,23.3,33.3,0.3,0.0,22.4
2014071515,23.2,0.0,0.0,0.0,22.4
2014071516,23.3,0.0,0.0,0.0,22.5
2014071517,23.3,0.0,0.0,0.0,22.5
2014071518,23.4,0.0,0.0,0.0,22.6
2014071519,23.5,0.0,0.0,12.1,22.7
2014071520,23.5,0.0,0.0,24.2,22.8
2014071521,23.6,0.0,0.0,36.3,22.9
2014071522,24.1,0.0,0.0,24.3,23.4
2014071523,24.7,0.0,0.0,12.3,23.8
2014071600,25.2,0.0,0.0,0.3,24.3
2014071601,26.6,66.7,1.0,0.2,24.2
2014071602,28.1,133.3,2.0,0.1,24.0
2014071603,29.5,200.0,3.0,0.0,23.9
2014071604,29.8,216.7,2.7,0.2,23.7
2014071605,30.1,233.3,2.3,0.4,23.5
2014071606,30.4,250.0,2.0,0.6,23.3
2014071607,30.0,233.3,1.7,0.4,23.1
2014071608,29.6,216.7,1.3,0.2,22.9
2014071609,29.2,200.0,1.0,0.0,22.7
2014071610,28.4,163.3,1.0,0.0,23.2
2014071611,27.6,126.7,1.0,0.0,23.6
2014071612,26.8,90.0,1.0,0.0,24.1
2014071613,26.7,90.0,1.0,0.0,24.0
2014071614,26.5,90.0,1.0,0.0,23.8
2014071615,26.4,90.0,1.0,0.0,23.7
2014071616,26.5,120.0,1.3,0.0,23.9
2014071617,26.5,150.0,1.7,0.0,24.2
2014071618,26.6,180.0,2.0,0.0,24.4
2014071619,26.6,180.0,2.0,0.3,24.2
2014071620,26.5,180.0,2.0,0.6,24.0
2014071621,26.5,180.0,2.0,0.9,23.8
2014071622,27.3,186.7,2.3,0.8,23.8
2014071623,28.0,193.3,2.7,0.7,23.7
2014071700,28.8,200.0,3.0,0.6,23.7
2014071701,29.6,193.3,3.0,0.4,23.7
2014071702,30.4,186.7,3.0,0.2,23.6
2014071703,31.2,180.0,3.0,0.0,23.6
2014071704,31.9,193.3,3.0,0.0,23.8
2014071705,32.6,206.7,3.0,0.0,24.0
2014071706,33.3,220.0,3.0,0.0,24.2
2014071707,33.2,213.3,2.7,0.0,24.1
2014071708,33.0,206.7,2.3,0.0,23.9
2014071709,32.9,200.0,2.0,0.0,23.8
2014071710,31.7,186.7,2.3,0.0,24.2
2014071711,30.6,173.3,2.7,0.0,24.5
2014071712,29.4,160.0,3.0,0.0,24.9
2014071713,29.1,160.0,3.0,0.0,25.1
2014071714,28.7,160.0,3.0,0.0,25.2
2014071715,28.4,160.0,3.0,0.0,25.4
2014071716,28.2,160.0,3.0,0.0,25.2
2014071717,28.0,160.0,3.0,0.0,25.0
2014071718,27.8,160.0,3.0,0.0,24.8
2014071719,27.7,160.0,2.7,0.0,24.8
2014071720,27.7,160.0,2.3,0.0,24.8
2014071721,27.6,160.0,2.0,0.0,24.8
2014071722,27.9,160.0,1.7,0.0,24.9
2014071723,28.3,160.0,1.3,0.0,24.9
2014071800,28.6,160.0,1.0,0.0,25.0
2014071801,29.5,180.0,1.3,0.0,24.7
2014071802,30.5,200.0,1.7,0.0,24.3
2014071803,31.4,220.0,2.0,0.0,24.0
2014071804,31.8,193.3,2.3,0.0,24.2
2014071805,32.1,166.7,2.7,0.0,24.3
2014071806,32.5,140.0,3.0,0.0,24.5
2014071807,32.2,130.0,3.0,0.0,24.9
2014071808,32.0,120.0,3.0,0.0,25.4
2014071809,31.7,110.0,3.0,0.0,25.8
2014071810,30.9,120.0,2.7,0.0,25.7
2014071811,30.1,130.0,2.3,0.0,25.6
2014071812,29.3,140.0,2.0,0.0,25.5
2014071813,29.0,146.7,2.3,0.0,25.4
2014071814,28.6,153.3,2.7,0.0,25.2
2014071815,28.3,160.0,3.0,0.0,25.1
2014071816,28.2,160.0,3.0,0.0,25.0
2014071817,28.2,160.0,3.0,0.0,25.0
2014071818,28.1,160.0,3.0,0.0,24.9
2014071819,28.0,160.0,2.7,0.0,24.8
2014071820,28.0,160.0,2.3,0.0,24.8
2014071821,27.9,160.0,2.0,0.0,24.7
2014071822,28.2,166.7,2.7,0.0,24.8
2014071823,28.6,173.3,3.3,0.0,24.8
2014071900,28.9,180.0,4.0,0.0,24.9
2014071901,29.7,186.7,3.7,0.0,25.0
2014071902,30.6,193.3,3.3,0.0,25.2
2014071903,31.4,200.0,3.0,0.0,25.3
2014071904,31.8,216.7,2.3,0.0,25.1
2014071905,32.1,233.3,1.7,0.0,25.0
2014071906,32.5,250.0,1.0,0.0,24.8
2014071907,32.2,213.3,1.3,0.0,25.0
2014071908,32.0,176.7,1.7,0.0,25.1
2014071909,31.7,140.0,2.0,0.0,25.3
2014071910,31.0,140.0,1.7,0.0,25.1
2014071911,30.3,140.0,1.3,0.0,24.9
2014071912,29.6,140.0,1.0,0.0,24.7
2014071913,29.1,146.7,1.3,0.0,24.8
2014071914,28.6,153.3,1.7,0.0,24.8
2014071915,28.1,160.0,2.0,0.0,24.9
2014071916,27.7,153.3,1.7,0.0,24.8
2014071917,27.4,146.7,1.3,0.0,24.6
2014071918,27.0,140.0,1.0,0.0,24.5
2014071919,26.8,146.7,1.0,0.0,24.6
2014071920,26.6,153.3,1.0,0.0,24.7
2014071921,26.4,160.0,1.0,0.0,24.8
2014071922,27.6,153.3,1.3,0.0,25.0
2014071923,28.8,146.7,1.7,0.0,25.1
2014072000,30.0,140.0,2.0,0.0,25.3
2014072001,30.7,116.7,2.7,0.0,25.7
2014072002,31.4,93.3,3.3,0.0,26.0
2014072003,32.1,70.0,4.0,0.0,26.4
2014072004,32.4,70.0,4.3,0.0,26.1
2014072005,32.6,70.0,4.7,0.0,25.7
2014072006,32.9,70.0,5.0,0.0,25.4
2014072007,32.6,70.0,4.7,0.0,25.3
2014072008,32.2,70.0,4.3,0.0,25.1
2014072009,31.9,70.0,4.0,0.0,25.0
2014072010,31.1,83.3,3.7,0.0,25.1
2014072011,30.2,96.7,3.3,0.0,25.1
2014072012,29.4,110.0,3.0,0.0,25.2
2014072013,28.9,120.0,3.0,0.0,25.0
2014072014,28.5,130.0,3.0,0.0,24.8
2014072015,28.0,140.0,3.0,0.0,24.6
